COMMON,,NOTE_MANUALLY,Note: Manually marked attendance will override auto-attendance if it is later recorded.,टीप: स्वहस्ते चिन्हांकित हजेरी स्वयंचलित हजेरीला ओव्हरराइड करेल जर ती नंतर नोंदवली गेली तर.,"नोट: अगर बाद में ऑटो उपस्थिति दर्ज होती है, तो आपके द्वारा भरी गई उपस्थिति फाइनल मानी जाएगी।",ନୋଟ: ମାନୁଆଲ ଭାବେ ଚିହ୍ନିତ ଉପସ୍ଥିତି ପରେ ରେକର୍ଡ ହେଲେ ସ୍ୱୟଂଚାଳିତ ଉପସ୍ଥିତିକୁ ଓଭରରାଇଡ କରିବ।,"గమనిక: మాన్యువల్‌గా మార్క్ చేసిన హాజరు, తర్వాత రికార్డ్ చేయబడితే ఆటో-హాజరును భర్తీ చేస్తుంది (override చేస్తుంది).","ಗಮನಿಸಿ: ಕೈಯಾರೆ ಗುರುತಿಸಿದ ಹಾಜರಾತಿಯು ಸ್ವಯಂಚಾಲಿತ ಹಾಜರಾತಿಯನ್ನು ಮೀರಿಸುತ್ತದೆ, ಒಂದು ವೇಳೆ ಇದನ್ನು ನಂತರ ದಾಖಲಿಸಿದರೆ।",குறிப்பு: பின்னர் பதிவு செய்யப்பட்டால் manual marking செய்யப்பட்ட வருகை சுய வருகையை மாற்றும்.,નોંધ: મેન્યુઅલી ચિહ્નિત હાજરી આપમેળે હાજરીને ઓવરરાઇડ કરશે જો તે પછીથી નોંધાય.,نوٹ: دستی طور پر نشان زد کی گئی حاضری خودکار حاضری کو اوور رائیڈ کر دے گی اگر یہ بعد میں درج کی جاتی ہے۔
COMMON,,YES_MANUALLY,"Yes, Mark Manually","होय, स्वहस्ते चिन्हांकित करा","हाँ, खुद दर्ज करें","ହଁ, ମାନୁଆଲ ଭାବେ ଚିହ୍ନିତ କରନ୍ତୁ","అవును, మాన్యువల్‌గా మార్క్ చేయండి","ಹೌದು, ಕೈಯಾರೆ ಗುರುತಿಸಿ","ஆம், manual ஆக குறி","હા, મેન્યુઅલી ચિહ્નિત કરો",ہاں، دستی طور پر نشان زد کریں
COMMON,,NO_CENTER_AND_BATCH_FOUND,No Center & Batch Found,कोणतेही केंद्र आणि बॅच सापडले नाही,कोई सेंटर या बैच नहीं मिला,କୌଣସି କେନ୍ଦ୍ର ଏବଂ ବ୍ୟାଚ ମିଳିଲା ନାହିଁ,సెంటర్ & బ్యాచ్ కనుగొనబడలేదు,ಯಾವುದೇ ಕೇಂದ್ರ ಮತ್ತು ಬ್ಯಾಚ್ ಕಂಡುಬಂದಿಲ್ಲ,எந்த மையமும் மற்றும் குழுவும் கிடைக்கவில்லை.,કોઈ કેન્દ્ર અને બેચ મળ્યું નથી,کوئی سینٹر اور بیچ نہیں ملا
COMMON,,NO_BATCH_FOUND,No Batch Found,कोणताही बॅच सापडला नाही,कोई बैच नहीं मिला,କୌଣସି ବ୍ୟାଚ ମିଳିଲା ନାହିଁ,"అవును, మాన్యువల్‌గా గుర్తించండి",ಯಾವುದೇ ಬ್ಯಾಚ್ ಕಂಡುಬಂದಿಲ್ಲ,எந்த குழுவும் கிடைக்கவில்லை,કોઈ બેચ મળ્યું નથી,کوئی بیچ نہیں ملا
COMMON,,BATCH,Batch,बॅच,बैच,ବ୍ୟାଚ,బ్యాచ్ కనుగొనబడలేదు,ಬ್ಯಾಚ್,குழு,બેચ,بیچ
COMMON,,BATCHES,Batches,बॅचेस,बैचेस,ବ୍ୟାଚଗୁଡ଼ିକ,బ్యాచ్‌లు,ಬ್ಯಾಚ್‌ಗಳು,குழுக்கள்,બેચો,بیچز
COMMON,,BATCH_SESSIONS,Batch Sessions,बॅच सत्रे,बैच सत्र,ବ୍ୟାଚ ସେସନ,బ్యాచ్ సెషన్స్,ಬ್ಯಾಚ್ ಸೆಷನ್‌ಗಳು,குழு அமர்வுகள்,બેચ સત્રો,بیچ سیشنز
COMMON,,NOT_ABLE_CREATE_LEARNER,Not able to create learner,शिकणारा तयार करण्यात अक्षम,लर्नर जोड़ा नहीं जा सका,ଶିକ୍ଷାର୍ଥୀ ସୃଷ୍ଟି କରିବାରେ ଅସମର୍ଥ,లెర్నర్‌ను సృష్టించలేకపోతున్నారు,ಕಲಿಯುವವರನ್ನು ರಚಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ,மாணவரை உருவாக்க முடியவில்லை,શીખનાર બનાવવામાં અસમર્થ,طالب علم بنانے میں ناکام
COMMON,,NOT_ABLE_CREATE_FACILITATOR,Not Able To Create Facilitator,सुविधादाता तयार करण्यात अक्षम,फैसिलिटेटर जोड़ा नहीं जा सका,ଶିକ୍ଷକ ସୃଷ୍ଟି କରିବାରେ ଅସମର୍ଥ,ఫెసిలిటేటర్‌ను సృష్టించలేకపోతున్నారు,ಸುಗಮಕಾರರನ್ನು ರಚಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ,பெசிலிடேட்டரை உருவாக்க முடியவில்லை,સુવિધાકર્તા બનાવવામાં અસમર્થ,فیسلیٹیٹر بنانے میں ناکام
COMMON,,LEARNER_CREATED_SUCCESSFULLY,Leaner has been Successfully Created!,शिकणारा यशस्वीरित्या तयार झाला आहे!,लर्नर सफलतापूर्वक बनाया गया!,ଶିକ୍ଷାର୍ଥୀ ସଫଳତାର ସହିତ ସୃଷ୍ଟି କରାଯାଇଛି!,లెర్నర్ విజయవంతంగా సృష్టించబడింది!,ವಿದ್ಯಾರ್ಥಿ ಅನ್ನು ಯಶಸ್ವಿಯಾಗಿ ರಚಿಸಲಾಗಿದೆ!,மாணவர் வெற்றிகரமாக உருவாக்கப்பட்டார்!,લર્નર  સફળતાપૂર્વક બનાવવામાં આવ્યું છે,طالب علم کو کامیابی کے ساتھ بنایا گیا ہے!
COMMON,,FACILITATOR_COUNT,Facilitators Total count: {{count}},सुविधा देणारे एकूण संख्या: {{count}},फैसिलिटेटर  कुल संख्या: {{count}},ଫେସିଲେଟଟରଙ୍କ  ମୋଟ ସଂଖ୍ୟା: {{count}},ఫెసిలిటేటర్ల మొత్తం సంఖ్య: {{count}},ಅನುಕೂಲಕರು ಒಟ್ಟು ಸಂಖ್ಯೆ: {{count}},பெசிலிடேட்டர் மொத்த எண்ணிக்கை: {{count}},સુવિધાકર્તાઓ કુલ સંખ્યા: {{count}},فیسلیٹیٹرز کی کل تعداد: {{count}}
COMMON,,LEARNER_COUNT,Learners Total count: {{count}},शिक्षकांची एकूण संख्या: {{count}},लर्नर्स कुल संख्या: {{count}},ଶିକ୍ଷାର୍ଥୀଙ୍କ ମୋଟ ସଂଖ୍ୟା: {{count}},లెర్నర్ల మొత్తం సంఖ్య: {{count}},ಕಲಿಕಾದಾರರು ಒಟ್ಟು ಸಂಖ್ಯೆ: {{count}},மொத்த மாணவர்  எண்ணிக்கை: {{count}},શીખનારાઓ કુલ સંખ્યા: {{count}},طلباء کی کل تعداد: {{count}}
COMMON,,FILTER_BY_ATTENDANCE_PERCENTAGE,Filters By Attendance Percentage,उपस्थितीच्या टक्केवारीनुसार फिल्टर,उपस्थिति प्रतिशत के अनुसार फ़िल्टर करें,ଉପସ୍ଥିତି ପ୍ରତିଶତ ଅନୁସାରେ ଫିଲ୍ଟର,హాజరు శాతం ద్వారా ఫిల్టర్లు,ಹಾಜರಾತಿ ಶೇಕಡಾವಾರು ಪ್ರಕಾರ ಫಿಲ್ಟರ್‌ಗಳು,வருகை சதவீதத்தின் அடிப்படையில் பில்டர்கள்,હાજરી ટકાવારી દ્વારા ફિલ્ટર,حاضری فیصد کے لحاظ سے فلٹرز
COMMON,,MORE_THAN,More than {{range}} %,{{range}} % पेक्षा जास्त,{{range}} % से अधिक,{{range}} % ରୁ ଅଧିକ,{{range}} % కంటే ఎక్కువ,{{range}} ಕ್ಕಿಂತ ಹೆಚ್ಚು %,{{range}} க்கும் அதிகமாக %,{{range}} % થી વધુ,{حد}} % سے زیادہ
COMMON,,BETWEEN,Between {{lowerLimit}} - {{upperLimit}} %,{{lowerLimit}} - {{upperLimit}} % दरम्यान,{{lowerLimit}} - {{upperLimit}} % के बीच,{{lowerLimit}} - {{upperLimit}} % ମଧ୍ୟରେ,{{lowerLimit}} - {{upperLimit}} % మధ్య,{{lowerLimit}} ನಡುವೆ - {{upperLimit}} %,{{lowerLimit}} - {{upperLimit}} க்கு இடையில் %,{{lowerLimit}} - {{upperLimit}} % ની વચ્ચે,{{ نچلی حد}} - {{ اوپری حد}} % کے درمیان
COMMON,,LESS_THAN,Less than {{range}} %,{{range}} % पेक्षा कमी,{{range}} % से कम,{{range}} % ରୁ କମ୍,{{range}} % కంటే తక్కువ,{{range}} ಕ್ಕಿಂತ ಕಡಿಮೆ %,{{range}} க்கும் குறைவாக %,{{range}} % કરતા ઓછો,{حد} % سے کم
COMMON,,MODIFY_CENTER_ATTENDANCE,Modify Center Attendance,केंद्र उपस्थिती सुधारित करा,केंद्र की उपस्थिति बदलें,କେନ୍ଦ୍ର ଉପସ୍ଥାନ ପରିବର୍ତ୍ତନ କରନ୍ତୁ,సెంటర్ హాజరును సవరించండి,ಕೇಂದ್ರ ಹಾಜರಾತಿಯನ್ನು ಮಾರ್ಪಡಿಸಿ,மைய வருகையை மாற்றவும்,કેન્દ્ર હાજરીમાં ફેરફાર કરો,سنٹر حاضری میں ترمیم کریں۔
COMMON,,SURE_REASSIGN_CENTER,Are you sure you want to re-assign center of this user?,आपण खात्रीने या वापरकर्त्यास केंद्र पुन्हा नियुक्त करायचे आहे का?,क्या आप वाकई इस उपयोगकर्ता का केंद्र पुनः असाइन करना चाहते हैं?,ଆପଣ ନିଶ୍ଚିତ କି ଏହି ୟୁଜରଙ୍କର ସେଣ୍ଟର୍ ପୁନଃନିର୍ଦ୍ଧାରଣ କରିବାକୁ ଚାହାଁଛନ୍ତି?,మీరు ఈ వినియోగదారు కేంద్రాన్ని మళ్లీ కేటాయించాలనుకుంటున్నారా?,ಈ ಬಳಕೆದಾರರ ಕೇಂದ್ರವನ್ನು ಮರು ನಿಯೋಜಿಸಲು ನೀವು ಖಚಿತವಾಗಿ ಬಯಸುವಿರಾ?,இந்த பயனரின் மையத்தை மீண்டும் ஒதுக்க விரும்புகிறீர்களா?,શું તમે ખરેખર આ વપરાશકર્તાનું કેન્દ્ર ફરીથી સોંપવા માંગો છો?,کیا آپ واقعی اس صارف کے مرکز کو دوبارہ تفویض کرنا چاہتے ہیں؟
COMMON,,TEST_REPORT,Test Report,चाचणी अहवाल,परीक्षा रिपोर्ट,ପରୀକ୍ଷା ରିପୋର୍ଟ,పరీక్ష నివేదిక,ಪರೀಕ್ಷಾ ವರದಿ,தேர்வு அறிக்கை,ટેસ્ટ રિપોર્ટ,ٹیسٹ رپورٹ
COMMON,,REASSIGN_BLOCKS,Reassign Blocks,केंद्रे जोडा किंवा पुन्हा नियुक्त करा,केंद्र जोड़ें या पुनः असाइन करें,କେନ୍ଦ୍ରଗୁଡିକ ଯୋଡନ୍ତୁ କିମ୍ବା ପୁନ ନ୍ୟସ୍ତ କରନ୍ତୁ,బ్లాక్‌లను మళ్లీ కేటాయించండి,ಸೆಂಟರ್ ಗಳನ್ನು ಸೇರಿಸಿ ಅಥವಾ ಮರು ನಿಯೋಜಿಸಿ,வட்டங்களை மீண்டும் ஒதுக்கவும்,સેન્ટર્સ ઉમેરો અથવા ફરીથી સોંપો,بلاک دوبارہ تفویض کریں
