PROFILE,,EDIT_PROFILE,Edit Profile,प्रोफाइल संपादित करा,प्रोफ़ाइल संपादित करें,ପ୍ରୋଫାଇଲ ଏଡିଟ/ସମ୍ପାଦନ କର,ప్రొఫైల్‌ను సవరించండి,ಎಡಿಟ್ ಪ್ರೊಫೈಲ್ ,சுயவிவரத்தைத் திருத்து,પ્રોફાઇલ એડિટ કરો,پروفائل میں ترمیم کریں۔
PROFILE,,CONTACT_INFORMATION,Contact information,संपर्क माहिती,संपर्क जानकारी,ଯୋଗାଯୋଗ  ତଥ୍ୟ,సంప్రదింపు సమాచారం,ಸಂಪರ್ಕ ಮಾಹಿತಿ,தொடர்பு தகவல்,સંપર્ક માહિતી,رابطہ کی معلومات
PROFILE,,OTHER_INFORMATION,Other Information,इतर माहिती,अन्य जानकारी,ଅନ୍ୟ ତଥ୍ୟ,ఇతర సమాచారం,ಇತರ ಮಾಹಿತಿ,பிற தகவல்,અન્ય માહિતી,دیگر معلومات
PROFILE,,PHONE,Phone,फोन,फ़ोन,ଫୋନ,ఫోన్,ದೂರವಾಣಿ,தொலைபேசி,ફોન,فون
PROFILE,,EMAIL_ID,Email ID,ईमेल आयडी,ईमेल आईडी,ଇମେଲ ଆଇ.ଡି.,ఇమెయిల్ ID,ಇಮೇಲ್ ಐಡಿ,மின்னஞ்சல் ஐடி,ઈમેઈલ આઈડી,ای میل آئی ڈی
PROFILE,,BIO,Bio,जीवित माहिती,बायो,ଜୀବନୀ,బయో,ಬಯೋ,பையோ,બાયો,بایو
PROFILE,,INTERVIEW_TEST_SCORES,Test Scores,टेस्ट स्कोअर,परीक्षा अंक,ପରୀକ୍ଷା ସ୍କୋର୍,పరీక్షా స్కోర్‌లు,ಪರೀಕ್ಷಾ ಅಂಕಗಳು,தேர்வு மதிப்பெண்கள்,ટેસ્ટ સ્કોર્સ,ٹیسٹ سکور
PROFILE,,UPDATE_PICTURE,Update Picture,चित्र अद्ययावत करा,चित्र अपडेट करें,ଛବି ଆପଡେଟ୍ କରନ୍ତୁ,చిత్రాన్ని అప్‌డేట్ చేయండి,ಚಿತ್ರವನ್ನು ನವೀಕರಿಸಿ,படத்தைப் புதுப்பி,અપડેટ પિક્ચર,تصویر کو اپ ڈیٹ کریں۔
PROFILE,,FULL_NAME,Full Name,पूर्ण नाव,पूरा नाम,ପୂର୍ଣ ନାମ,పూర్తి పేరు,ಪೂರ್ಣ ಹೆಸರು,முழு பெயர்,પૂરું નામ,پورا نام
PROFILE,,LOCATION,Location,स्थान,स्थान,ସ୍ଥାନ,స్థానం,ಸ್ಥಳ,இருப்பிடம்,સ્થાન,جگہ
PROFILE,,HELD_ON,Held on:,**आयोजित: **,धारित:,ହେଲ୍ଡ ହେଉଛି:,నాడు జరిగింది,ನಡೆಸಲಾಗಿದೆ:,நடைபெற்ற தேதி:,પર યોજાયેલ:,پر منعقد:
PROFILE,,MY_PROFILE,My Profile,माझा प्रोफाइल,मेरी प्रोफ़ाइल,ମୋ ପ୍ରୋଫାଇଲ,నా ప్రొఫైల్,ನನ್ನ ಪ್ರೊಫೈಲ್,எனது சுயவிவரம்,મારું પ્રોફાઈલ,میرا پروفائل
PROFILE,,VIEW_MORE,View More,अधिक पाहा,अधिक देखें,ଅଧିକ ଦେଖନ୍ତୁ,మరింత చూడండి,ಇನ್ನಷ್ಟು ವೀಕ್ಷಿಸಿ,மேலும் காண்க,વધુ જુઓ,مزید دیکھیں
PROFILE,,VIEW_LESS,View Less,कमी पाहा,कम देखें,କମ୍ ଦେଖନ୍ତୁ,తక్కువ చూడండి,ಕಡಿಮೆ ವೀಕ್ಷಿಸಿ,குறைவாகப் காண்க,ઓછું જુઓ,کم دیکھیں
PROFILE,,DATA_RANGE,Data Range,डेटा श्रेणी,डेटा रेंज़,ଡାଟା ରେଞ୍ଜ,డేటా పరిధి,ಡೇಟಾ ಶ್ರೇಣಿ,தரவு வரம்பு,ડેટા રેન્જ,ڈیٹا رینج
PROFILE,,LEARNER_DETAILS,Learner Details,शिकणाऱ्यांची तपशील,विद्यार्थी विवरण,ଶିକ୍ଷାର୍ଥୀ ବିବରଣୀ,అభ్యాసకుని వివరాలు,ಕಲಿಕಾರ್ತಿಗಳ  ವಿವರಗಳು,மாணவர் விவரங்கள்,લર્નર ની વિગત,سیکھنے والے کی تفصیلات
PROFILE,,VIEW_DAY_WISE,View Day-Wise,दिवसानुसार पहा,दिन-वार देखें,ଦିନ-ଅନୁସାରେ ବିବରଣୀ ଦେଖନ୍ତୁ,రోజువారీ వీక్షణ,ದಿನವಾರು ವೀಕ್ಷಿಸಿ,நாள் வாரியாக காண்க,દિવસ મુજબ જુઓ,دن کے لحاظ سے دیکھیں
PROFILE,,SUBMITTED_ON,Submitted On,**सादर केले: **,प्रस्तुत किया गया,ଦାଖଲ  କରାଯାଇଛି,నాడు సమర్పించబడింది,ಸಲ್ಲಿಸಲಾಗಿದೆ,அன்று சமர்ப்பிக்கப்பட்டது,પર સબમિટ કર્યું,پر جمع کرایا
PROFILE,,MARK_OBTAINED,Mark Obtained,प्राप्त मार्क,प्राप्त अंक,ପ୍ରାପ୍ତ ଅଙ୍କ,పొందిన మార్కులు,ಪಡೆದ ಅಂಕ,மதிப்பெண் பெறப்பட்டது,માર્ક મેળવ્યા,مارک حاصل کیا
PROFILE,,TOTAL_QUESTIONS,Total Questions,एकूण प्रश्न,कुल प्रश्न,ମୋଟ ପ୍ରଶ୍ନ,మొత్తం ప్రశ్నలు,ಒಟ್ಟು ಪ್ರಶ್ನೆಗಳು,மொத்த கேள்விகள்,કુલ પ્રશ્નો,کل سوالات
PROFILE,,VIEW_FULL_PROFILE,View Full Profile,पूर्ण प्रोफाइल पहा,पूरा प्रोफाइल देखें,ସପୂର୍ଣ ପ୍ରୋଫାଇଲ ଦେଖନ୍ତୁ,పూర్తి ప్రొఫైల్‌ను చూడండి,ಪೂರ್ಣ ಪ್ರೊಫೈಲ್ ವೀಕ್ಷಿಸಿ,முழு சுயவிவரத்தைக் காண்க,પૂરું પ્રોફાઈલ જુઓ,مکمل پروفائل دیکھیں
PROFILE,,SUBJECT,Subject,विषय,विषय,ବିଷୟ,విషయం (సబ్జెక్ట్),ವಿಷಯ,பாடம்,વિષય,موضوع
PROFILE,,POST_TEST,Post Test,पोस्ट टेस्ट,पोस्ट टेस्ट,ପୋଷ୍ଟ  ଟେଷ୍ଟ,ప్రీ టెస్ట్,ಪೋಸ್ಟ್ ಪರೀಕ್ಷೆ,பின் தேர்வு,પોસ્ટ ટેસ્ટ,پوسٹ ٹیسٹ
PROFILE,,PRE_TEST,Pre Test,प्रि टेस्ट,प्री टेस्ट,ପ୍ରି ଟେଷ୍ଟ,పోస్ట్ టెస్ట్,ಪೂರ್ವ ಪರೀಕ್ಷೆ,முன் தேர்வு,પ્રિ ટેસ્ટ,پری ٹیسٹ
PROFILE,,ENGLISH,English,इंग्रजी,अंग्रेजी,ଇଂରାଜୀ,ఇంగ్లీష్,ಇಂಗ್ಲಿಷ್,ஆங்கிலம்,ઈંગ્લીશ,Urdu
PROFILE,,MATH,Math,गणित,गणित,ଗଣିତ,మ్యాథ్,ಗಣಿತ,கணக்கு,ગણિત,ریاضی
PROFILE,,HINDI,Hindi,हिंदी,हिंदी,ହିନ୍ଦୀ,హిందీ,ಹಿಂದಿ,இந்தி,હિન્દી,ہندی
PROFILE,,TEST,Test,टेस्ट,परीक्षण,ପରୀକ୍ଷା,టెస్ట్,ಪರೀಕ್ಷೆ,தேர்வு,ટેસ્ટ,ٹیسٹ
PROFILE,,ENTER_NAME,Please Enter Full Name,कृपया पूर्ण नाव प्रविष्ट करा,कृपया पूरा नाम दर्ज करें,ପୂର୍ଣ ନାମ ଲେଖନ୍ତୁ,దయచేసి పూర్తి పేరును నమోదు చేయండి,ದಯವಿಟ್ಟು ಪೂರ್ಣ ಹೆಸರನ್ನು ನಮೂದಿಸಿ,தயவுசெய்து முழுப் பெயரை உள்ளிடவும்,કૃપા કરીને પૂરું નામ એન્ટર કરો,براہ کرم پورا نام درج کریں۔
PROFILE,,AT_REQUIRED_LETTER,At least one letter or underscore is required,किमान एक अक्षर किंवा अंडरस्कोर आवश्यक आहे,कम से कम एक अक्षर या अंडरस्कोर आवश्यक है,ଅତି କମ ରେ ଗୋଟିଏ ଅକ୍ଷର କିମ୍ବା ଅଣ୍ଡରସ୍କୋର ଆବଶ୍ୟକ,కనీసం ఒక అక్షరం లేదా అండర్‌స్కోర్ అవసరం,ಕನಿಷ್ಠ ಒಂದು ಅಕ್ಷರ ಅಥವಾ ಅಂಡರ್‌ಸ್ಕೋರ್ ಅಗತ್ಯವಿದೆ,குறைந்தது ஒரு எழுத்து அல்லது அடிக்கோடு தேவை,ઓછામાં ઓછો એક અક્ષર અથવા અન્ડરસ્કોર જરૂરી છે,کم از کم ایک خط یا انڈر سکور درکار ہے۔
PROFILE,,ENTER_NUMBER,Please enter a number,कृपया एक नंबर प्रविष्ट करा,कृपया एक नंबर दर्ज करें,ଦୟାକରି ଏକ ନମ୍ବର ଲେଖନ୍ତୁ/ଏଣ୍ଟର କରନ୍ତୁ,దయచేసి ఒక సంఖ్యను నమోదు చేయండి,ದಯವಿಟ್ಟು ಸಂಖ್ಯೆಯನ್ನು ನಮೂದಿಸಿ,தயவுசெய்து ஒரு எண்ணை உள்ளிடவும்,કૃપા કરીને નંબર દાખલ કરો,براہ کرم ایک نمبر درج کریں۔
PROFILE,,ENTER_CHARACTER,Please enter at least one character,किमान एक अक्षर प्रविष्ट करा,कृपया कम से कम एक अक्षर दर्ज करें,ଦୟାକରି କୌଣସି ଏକ ଅକ୍ଷର ଲେଖନ୍ତୁ/ଏଣ୍ଟର କରନ୍ତୁ,దయచేసి కనీసం ఒక అక్షరాన్ని నమోదు చేయండి,ದಯವಿಟ್ಟು ಕನಿಷ್ಠ ಒಂದು ಅಕ್ಷರವನ್ನು ನಮೂದಿಸಿ,குறைந்தது ஒரு எழுத்தை உள்ளிடவும்,કૃપા કરીને ઓછામાં ઓછું એક અક્ષર દાખલ કરો,براہ کرم کم از کم ایک حرف درج کریں۔
PROFILE,,CONTACT_NUMBER,Contact Number,संपर्क क्रमांक,संपर्क नंबर,ଯୋଗାଯୋଗ  ନମ୍ବର,సంప్రదింపు సంఖ్య,ಸಂಪರ್ಕ ಸಂಖ್ಯೆ,தொடர்பு எண்,કોન્ટેક્ટ નંબર,رابطہ نمبر
PROFILE,,ENROLLMENT_NUMBER,Enrollment Number,नावनोंदणी क्रमांक,पंजीकरण संख्या,ପଞ୍ଜୀକରଣ ସଂଖ୍ୟା |,వినియోగదారు పేరు,ನೋಂದಣಿ ಸಂಖ್ಯೆ,சேர்க்கை எண்,એનરોલમેન્ટ નંબર,اندراج نمبر
PROFILE,,SELECT_OPTION,Select Option,पर्याय निवडा,विकल्प चुनें,ପସନ୍ଦ ବାଛନ୍ତୁ,ఎంపికను ఎంచుకోండి,ಆಯ್ಕೆಯನ್ನು ಆರಿಸಿ,விருப்பத்தைத் தேர்ந்தெடுக்கவும்,ઓપ્શન સિલેક્ટ કરો,اختیار منتخب کریں۔
PROFILE,,PROFILE_UPDATE_SUCCESSFULLY,Profile updated successfully,प्रोफाईल यशस्वीरित्या अपडेट केले,प्रोफ़ाइल सफलतापूर्वक अपडेट हो गई,ପ୍ରୋଫାଇଲ୍ ସଫଳତାର ସହ ଅପଡେଟ୍ ହୋଇଛି,ప్రొఫైల్ విజయవంతంగా నవీకరించబడింది,ಪ್ರೊಫೈಲ್ ಯಶಸ್ವಿಯಾಗಿ ಅಪ್‌ಡೇಟ್ ಮಾಡಲಾಗಿದೆ,சுயவிவரம் வெற்றிகரமாகப் புதுப்பிக்கப்பட்டது,પ્રોફાઇલ સફળતાપૂર્વક અપડેટ થઈ,پروفائل کامیابی کے ساتھ اپ ڈیٹ ہو گیا۔
PROFILE,,UNABLE_TO_PROFILE_UPDATE_,Unable to update profile,प्रोफाईल अपडेट करू शकलो नाही,प्रोफ़ाइल अपडेट नहीं हो सकी,ପ୍ରୋଫାଇଲ୍ ଅପଡେଟ୍ କରିବାରେ ଅସମର୍ଥ,ప్రొఫైల్‌ను అప్‌డేట్ చేయలేకపోతున్నాను,ಪ್ರೊಫೈಲ್ ಅಪ್‌ಡೇಟ್ ಮಾಡಲು ಆಗುತ್ತಿಲ್ಲ,சுயவிவரத்தைப் புதுப்பிக்க முடியவில்லை,પ્રોફાઇલ અપડેટ કરવામાં અસમર્થ,پروفائل اپ ڈیٹ کرنے سے قاصر
FIELDS,,DESIGNATION,Designation,पदवी,पद,ପଦବୀ,హోదా,ಹುದ್ದೆ ,பதவி,હોદો,عہدہ
FIELDS,,NUMBER_OF_CLUSTERS_I_TEACH,Number of Clusters I Teach,मी शिकवत असलेल्या क्लस्टर्सची संख्या,जिन क्लस्टरों को मैं पढ़ाता हूं उनकी संख्या,ମୁଁ ପଢାଉଥିବା କ୍ଲଷ୍ଟର ସଂଖ୍ୟା,నేను బోధించే క్లస్టర్‌ల సంఖ్య,ನಾನು ಕಲಿಸುವ ಕ್ಲಸ್ಟರ್‌ಗಳ ಸಂಖ್ಯೆ,நான் கற்பிக்கும் கிளஸ்டர்களின் எண்ணிக்கை,મારા દ્વારા શિખવેલ ક્લસ્ટરોની સંખ્યા,کلسٹرز کی تعداد جو میں پڑھاتا ہوں۔
